# primary_key> primární klíč
# disposition> aktuální stav
# agent_id> ID konkrétního operátora (zvedače)
# delay> délka čekání na hovor
# time_block> časový blok
# handling_time> čas zpracování hovoru
# originator> hash volajícího čísla
# international> zda jde o mezinárodní volání
# time_segment_id> id časového bloku
# operator> telefonní operátor (O2, T-mobile...)
# service_id> id služby, na které zákazník volal
# wup_question_id> z ope_wup_logs
# wup_answer_id> z ope_wup_logs
# cancelled

"primary_key","disposition","agent_id","delay","time_block","handling_time","originator","international","time_segment_id","operator","service_id","wup_question_id","wup_answer_id","cancelled"
"10008771065680112393","released","80115","20","2014-06-23 12:15:00","255","e2396bf613b5ce1ff439710e4ba4d3a1","0","NULL","-1","7","NULL","NULL","0"
"10008773853443763828","released","80653","56","2014-05-28 17:45:00","269","a658f0b075ebba64453de11df8f8c595","0","NULL","-1","6","NULL","NULL","0"
"10008825818953572001","released","80718","8","2014-09-30 08:15:00","6","f511d6e5e637587ddb5b34b858207a91","0","NULL","1","6","NULL","NULL","0"
"10008829148513933046","released on hold","80646","5","2014-05-29 12:45:00","61","70b2055c218880ed13d16dd99c8329c2","0","NULL","3","7","NULL","NULL","0"
"10008839729055021551","abandoned","","1","2014-07-03 17:45:00","0","5521f735b6a8b9ed881e298b76f0b457","0","NULL","-1","6","NULL","NULL","0"
"10008878427540062307","released","80124","4","2014-05-06 12:00:00","5","598aac4d388f2de081849d7b91ded61f","0","NULL","-1","6","NULL","NULL","0"
"10008879814403220828","released","80245","3","2014-09-18 13:30:00","451","f4628138daac5f5316ecdd78e5483125","0","NULL","-1","10","NULL","NULL","0"
"10008887765253990053","released","80656","8","2014-06-03 08:00:00","70","510f29fd3422a77ee12aa3993b3aadb4","0","NULL","-1","6","NULL","NULL","0"
"10008889066999002871","released","80592","5","2014-07-15 13:45:00","55","620f27cd9efa1f2139b8b829b41370f2","0","NULL","1","7","NULL","NULL","0"
"10008893159549748690","released","80600","5","2014-06-09 10:00:00","113","1872627c975971277cf490cc048a187c","0","NULL","3","6","NULL","NULL","0"
"10008900727231842795","released","80681","4","2014-08-07 14:15:00","32","19e2c0c57cd408de1a7a1f6798e8eb67","0","NULL","1","7","NULL","NULL","0"
"10008916603415038255","transferred","80159","6","2014-07-21 10:15:00","102","c817d97e4ba4805420443b3d374f0a47","0","NULL","2","6","NULL","NULL","0"
"10008916919064218325","abandoned","","3","2014-06-01 18:45:00","0","663c9f5757013dfef53a4e2795a19d73","0","NULL","-1","6","NULL","NULL","0"
"10008921265173367580","released","80274","5","2014-05-04 10:30:00","38","602da6b15f47fe071c27052f27c68216","0","NULL","1","6","NULL","NULL","0"
"10008936039174344313","abandoned","","43","2014-08-18 08:00:00","0","5faeeebaee43fa1bff9384111f2efc39","0","NULL","-1","6","NULL","NULL","1"
"1000898719031982026","released","80483","4","2014-07-04 08:00:00","154","93caeb32787df7390bc513223984707a","0","NULL","-1","7","NULL","NULL","0"
"10008988850097459328","transferred","80718","16","2014-09-19 08:30:00","26","158d44115bfbfc0ca60533d2335285ba","0","NULL","-1","6","NULL","NULL","0"
"10008991826639945724","released","80718","10","2014-09-19 13:00:00","63","ab271829806f6b2d2ff9f1de8d2b98e8","0","NULL","-1","6","NULL","NULL","0"
"10009000754587742825","released","80595","4","2014-07-15 08:30:00","174","47574c154d58b54f6bc9773675160937","0","NULL","1","7","NULL","NULL","0"
"10009012835904683218","transferred","80697","8","2014-09-02 16:45:00","81","9f8f4f37d0fb1b0b598d1c617017aa5b","0","NULL","2","6","NULL","NULL","0"
"10009024283359493358","released","80204","60","2014-07-17 11:30:00","197","8cb297ac797f1fcb0698615fccc15b47","0","NULL","1","6","NULL","NULL","0"
"10009024379625218267","released on hold","80640","6","2014-06-15 11:45:00","99","0c87d7837a9be7215f62da9961dfa6ea","0","NULL","3","6","NULL","NULL","0"
"1000903414551652222","released","80603","17","2014-08-11 16:45:00","263","e82a2c869f42f43b8cce526f3396653c","0","NULL","2","6","NULL","NULL","0"
"10009035439406767447","abandoned","","17","2014-08-10 19:15:00","0","e985fca3ae49d4884809bd3115a835b9","0","NULL","-1","6","NULL","NULL","1"
"10009055702814934954","released","80267","4","2014-07-20 14:00:00","71","e1eabbe315563932b1101c372d025e53","0","NULL","2","6","NULL","NULL","0"
"1000905755153608823","released","80347","4","2014-06-26 15:15:00","93","47127209fff54846b01c814a690f701d","0","NULL","2","6","NULL","NULL","0"
"10009065747737319550","released","80506","14","2014-08-25 12:45:00","54","3f02e913ebbd6855bab4f2e683d4a4d0","0","NULL","-1","7","NULL","NULL","0"
"10009082478662398014","released","80425","3","2014-07-24 08:45:00","726","150e606f5eb8822a699a538713ed2062","0","NULL","3","10","NULL","NULL","0"
"10009100979353101260","released","80028","5","2014-06-16 14:00:00","46","1cc4ed685238e8620a30150b41c15b9a","0","NULL","2","6","NULL","NULL","0"
"10009119115567327691","released on hold","80035","9","2014-09-09 08:45:00","92","8c46d3a35035cbffde42b26249296624","0","NULL","2","6","NULL","NULL","0"
"1000912086898609084","released","80293","4","2014-10-05 00:45:00","61","459c8544909bc79b3fdadd5bc6b3aa12","0","NULL","-1","6","NULL","NULL","0"
"10009134405896353033","released","80061","3","2014-05-07 14:15:00","6","29fecf2ac2262cc122c1591ac588c0fb","0","NULL","1","6","NULL","NULL","0"
"10009137557356222865","released","80257","5","2014-05-14 07:30:00","78","d947a728cf615c1ea669927ef05f2149","0","NULL","-1","6","NULL","NULL","0"
"1000914053812271486","released","80150","5","2014-07-13 15:45:00","336","09e84616bf753183645366a3bcbd257e","0","NULL","1","6","NULL","NULL","0"
"10009143984269788055","released","80060","27","2014-07-24 22:15:00","149","a368001fb2a0d49958b5a6e8ded07055","0","NULL","2","6","NULL","NULL","0"
"10009150705322128902","released","80499","9","2014-05-23 10:30:00","63","57c5af8b2d80786780f6bf4008628a25","0","NULL","2","6","NULL","NULL","0"
"10009152827078265638","released","80527","3","2014-06-24 18:15:00","154","f7ad76340e61d17a454cbe12d71e7412","0","NULL","-1","6","NULL","NULL","0"
"10009175463217826469","released","80434","9","2014-05-02 10:00:00","36","6e211acd3545e122f9e744c12d78fd8c","0","NULL","1","7","NULL","NULL","0"
"10009202100155006014","released on hold","80425","38","2014-06-23 19:15:00","98","d97a10c20e2d1916e5dc439ea12ea601","0","NULL","3","6","NULL","NULL","0"
"10009212792530973780","released on hold","80471","3","2014-05-21 10:30:00","46","dbe33c3a04fadbb3eaa9242ae55ee3e1","0","NULL","-1","7","NULL","NULL","0"
"10009234625666730872","released","80697","33","2014-08-28 09:30:00","123","b77800ab5f5838822d8cb4325123befa","0","NULL","1","6","NULL","NULL","0"
"10009241704538580126","released","80553","5","2014-05-27 17:30:00","108","3fd48f8904ab8c2b73458d70efae37c4","0","NULL","1","6","NULL","NULL","0"
"10009242120334725362","released","80013","4","2014-07-08 14:45:00","48","82ca513c21dd2fedcb80be286d327abb","0","NULL","-1","6","NULL","NULL","0"
"10009247932525608937","transferred","80447","9","2014-07-21 10:30:00","80","06b63c9bc8c1029da9e5bb82ffd2a894","0","NULL","1","7","NULL","NULL","0"
"10009273339992050247","released on hold","80562","3","2014-07-04 18:30:00","47","4299e91f183ad0042f72868ec72907a3","0","NULL","3","6","NULL","NULL","0"
"10009273758889016982","released on hold","80483","4","2014-07-16 20:00:00","1","193c46b2544877822cf95115285c8d93","0","NULL","-1","7","NULL","NULL","0"
"10009287254504476213","released","80656","5","2014-07-18 11:00:00","97","80b8afd8e1fa4ca7ee92c4a6ffb37665","0","NULL","2","6","NULL","NULL","0"
"10009287976624973352","released","80167","7","2014-07-07 08:30:00","50","cdc1c67bd81f1e14559365dc74cad774","0","NULL","3","6","NULL","NULL","0"
"10009288816646731221","released","80687","5","2014-09-04 13:15:00","109","f65793a242e3b589cc9371a3db6d4ca4","0","NULL","-1","6","NULL","NULL","0"
"10009297437482310964","released","80034","9","2014-06-26 12:00:00","18","a75f1e474ddb300ab58ccc11f4a047e1","0","NULL","1","6","NULL","NULL","0"
"10009316170824269665","released","81035","8","2014-07-04 12:15:00","136","c352f01516b2645c91abc1af89f45ad6","0","NULL","1","6","NULL","NULL","0"
"10009317366919085376","released","80646","3","2014-07-16 15:15:00","140","35b28fff203db0eb09449de930bc5402","0","NULL","-1","6","NULL","NULL","0"
"10009336554951965389","released","80070","4","2014-09-20 23:30:00","8","e66d45e58b32415b72385c60fd5f9b39","0","NULL","1","6","NULL","NULL","0"
"10009338874347042946","released","80649","5","2014-05-12 11:30:00","98","36c9b8f0d7f066350f3cc551861e08d4","0","NULL","-1","6","NULL","NULL","0"
"10009341523284373086","transferred","80602","4","2014-07-29 12:00:00","64","0d4db625e47813e47f63987c5468c205","0","NULL","2","6","NULL","NULL","0"
"1000935104512086343","released","89052","5","2014-07-25 13:00:00","54","12d7353ae30a31f67a8ede61e8d2a6db","0","NULL","-1","7","NULL","NULL","0"
"10009351490152286849","transferred","80434","37","2014-08-19 10:30:00","77","e20c4b93074c322043069afb6724f689","0","NULL","3","6","NULL","NULL","0"
"10009352343080576508","released","80153","3","2014-09-23 21:30:00","158","3726c5efd7729326534e3ac6886fa1f0","0","NULL","3","10","NULL","NULL","0"
"10009352463368578985","released","80520","5","2014-05-15 10:30:00","181","ed0ae575ab3b1f789616efc2513ca574","0","NULL","3","6","NULL","NULL","0"
"10009394968338937868","transferred","80368","4","2014-06-13 04:15:00","86","87bc25c20168cae1e6bde90a55620d09","0","NULL","1","6","NULL","NULL","0"
"10009396719951486757","released","80644","23","2014-08-06 09:15:00","73","528df03650f762450949383e9b22d6c8","0","NULL","3","6","NULL","NULL","0"
"10009402714389623812","released","80159","8","2014-07-11 09:45:00","54","e2e00374ff0822c2296004d1ea8964d0","0","NULL","1","6","NULL","NULL","0"
"10009403634951154117","released","80033","12","2014-06-11 12:45:00","68","01a8e2054306344a91a111a6ade59074","0","NULL","2","6","NULL","NULL","0"
"10009405810137721671","released","80675","3","2014-08-04 17:00:00","28","a38c635814e7e137f135ed7d1a2e99d1","0","NULL","1","6","NULL","NULL","0"
"10009406652082734398","released","80138","3","2014-09-06 14:30:00","158","591e8ceedfca48ce8c4eff90171b6372","0","NULL","3","6","NULL","NULL","0"
"10009411367470477201","released on hold","80643","5","2014-06-16 13:45:00","75","223b33b60581d6d8f86834c41cde35bc","0","NULL","-1","6","NULL","NULL","0"
"10009426121879570799","released","80051","12","2014-08-22 16:45:00","149","fb28a494a1daeeb8694501402ad0c64a","0","NULL","2","6","NULL","NULL","0"
"10009435652495846169","transferred","80236","7","2014-09-15 18:15:00","285","a3ed738153355f81c453d6b7bdb452d9","0","NULL","1","6","NULL","NULL","0"
"10009435669304827505","released","80595","2","2014-07-13 11:30:00","20","2dbe28ca7065a1e155597eca5eb05129","0","NULL","2","8","NULL","NULL","0"
"10009437734932967552","released","80078","11","2014-10-05 16:15:00","163","d439b71592ba6cec43a72cc1c82cfb0c","0","NULL","2","7","NULL","NULL","0"
"10009462448008285085","released","80431","6","2014-08-29 14:15:00","45","1732ea88a532546028a0faeddd563d7f","0","NULL","-1","7","NULL","NULL","0"
"10009466336381319647","released on hold","80641","4","2014-05-03 16:00:00","52","c08cc47e8eac16d35f7ce721dddaacc9","0","NULL","1","6","NULL","NULL","0"
"1000947119526392319","released","80610","9","2014-05-31 08:00:00","117","ee6e7e8ee825d894495bff2eeec297d4","0","NULL","1","6","NULL","NULL","0"
"10009475967998126622","released on hold","80512","11","2014-05-07 18:30:00","245","70288ddd1ac38b20afb642b7c91cc316","0","NULL","-1","6","NULL","NULL","0"
"10009478286806907910","released","80437","4","2014-08-03 20:45:00","229","b3aed4151b52e926daabad465cff9d7a","0","NULL","1","6","NULL","NULL","0"
"10009486553476876409","released","80039","8","2014-07-07 01:00:00","124","266d57a0c6a7af96290d284f1a2a0e68","0","NULL","2","7","NULL","NULL","0"
"10009493026884048429","released","80250","5","2014-07-03 20:45:00","521","9f8c2f2a007c3c421798eea0a47f4524","0","NULL","1","6","NULL","NULL","0"
"1000950330201929716","released on hold","80653","7","2014-08-06 10:00:00","74","27598ac7cb6c511dc0f5f150605aa41c","0","NULL","-1","8","NULL","NULL","0"
"10009506159548239980","released on hold","80406","14","2014-08-21 11:45:00","60","2a488e4e9758c743660be3040d56a2d1","0","NULL","-1","7","NULL","NULL","0"
"10009516534247409068","released","80693","7","2014-09-23 17:00:00","53","5e4b303ccc8bb99278d1435413f30b85","0","NULL","-1","6","NULL","NULL","0"
"10009526268483200804","transferred","80020","10","2014-10-03 14:00:00","85","5659323d0b18a5f23472c016dcaff8e2","0","NULL","1","6","NULL","NULL","0"
"10009535574054675422","transferred","80039","9","2014-08-11 08:30:00","64","652bf741aaa740879baba96cab93dbd1","0","NULL","1","6","NULL","NULL","0"
"10009544313611984346","released","80064","63","2014-05-25 21:30:00","66","3b29f7f368415e0e8955e3a78113e326","0","NULL","1","7","NULL","NULL","0"
"10009552270435145123","released","80124","23","2014-07-04 11:30:00","57","0df6ee05a64c0677d9af448e1e6f44c4","0","NULL","-1","7","NULL","NULL","0"
"10009561587385838114","released","80706","6","2014-09-30 11:00:00","125","4224aa32e01b2dc26e1c3f10bc7cc0c2","0","NULL","-1","6","NULL","NULL","0"
"10009563061192596062","released","80244","2","2014-06-23 17:00:00","501","fd9c23133f2fd49997e7d06f9e5e3028","0","NULL","3","10","NULL","NULL","0"
"10009575504243773451","released on hold","80067","4","2014-09-02 13:45:00","71","cbcf78f0bbf9ceefde623612d2706397","0","NULL","1","6","NULL","NULL","0"
"10009583078727414585","released on hold","80680","5","2014-09-02 21:30:00","120","77f55489ee10cdaaa219c8380915196d","0","NULL","1","6","NULL","NULL","0"
"10009587259217500948","released","80257","3","2014-07-14 06:15:00","80","9dc84dc19d00728aaa8e4f472447b776","0","NULL","2","8","NULL","NULL","0"
"10009587449828680800","released","80553","12","2014-05-02 08:00:00","27","4c942f8c11fd997a2d74ecb843b0ae89","0","NULL","-1","6","NULL","NULL","0"
"10009596160327215700","released on hold","80416","5","2014-06-04 10:30:00","107","fccd660525b8176c518cf47a947b21ca","0","NULL","-1","7","NULL","NULL","0"
"10009603218588296802","released","80078","4","2014-06-19 09:45:00","297","f45953feafac2eac26d683e59a7de18c","0","NULL","1","6","NULL","NULL","0"
"10009610793367499597","released","80167","11","2014-06-19 13:00:00","54","00c3d946d707169722e5d6a4a252490f","0","NULL","1","6","NULL","NULL","0"
